invoice_date,product,region,retailer,sales_method,state,price_per_unit,total,units_sold
"June 20, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,Nebraska,36,43,12
"June 8, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,Nebraska,38,40,11
"July 2, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,Nebraska,41,59,15
"May 27, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,Nebraska,32,38,12
"July 14, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,Nebraska,36,34,9
"July 20, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,Nebraska,37,31,8
"July 8, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,Nebraska,38,43,11
"June 2, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,Nebraska,38,46,12
"June 14, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,Nebraska,44,52,12
"February 6, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,North Dakota,28,41,15
"January 6, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,North Dakota,27,31,11
"December 8, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,North Dakota,55,83,15
"November 9, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,North Dakota,49,59,12
"April 12, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,40,"1,800",45
"March 11, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,40,"1,980",50
"September 13, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,45,"2,138",48
"June 12, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,45,"2,250",50
"August 12, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,50,"2,625",53
"July 11, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,50,"2,750",55
"October 12, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,55,"2,200",40
"May 13, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,60,"2,970",50
"September 13, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,42,58,14
"April 12, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,38,43,11
"June 12, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,41,55,14
"July 11, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,47,72,15
"October 12, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,54,56,10
"May 13, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,58,81,14
"August 12, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,49,64,13
"March 11, 2021",Men's Street Footwear,Midwest,Foot Locker,Online,South Dakota,39,48,12
"June 5, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,41,28,7
"June 23, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,49,32,7
"July 29, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,60,39,7
"August 4, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,61,40,7
"June 29, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,64,40,6
"July 11, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,54,65,12
"June 17, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,45,28,6
"July 5, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,51,54,11
"August 10, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,64,52,8
"July 23, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,53,39,7
"June 11, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,43,33,8
"July 17, 2021",Women's Apparel,Midwest,Foot Locker,Online,Illinois,50,47,9
"September 7, 2021",Women's Apparel,Midwest,Foot Locker,Online,Iowa,36,22,6
"July 5, 2021",Women's Apparel,Midwest,Foot Locker,Online,Iowa,51,48,9
"April 6, 2021",Women's Apparel,Midwest,Foot Locker,Online,Iowa,46,29,6
"May 7, 2021",Women's Apparel,Midwest,Foot Locker,Online,Iowa,46,32,7
"March 5, 2021",Women's Apparel,Midwest,Foot Locker,Online,Iowa,20,14,7
"June 6, 2021",Women's Apparel,Midwest,Foot Locker,Online,Iowa,51,43,9
"February 6, 2021",Women's Apparel,Midwest,Foot Locker,Online,Iowa,14,10,7
"August 6, 2021",Women's Apparel,Midwest,Foot Locker,Online,Iowa,53,52,10
"January 12, 2021",Women's Apparel,Midwest,Foot Locker,Online,Kansas,40,"1,100",28
"January 12, 2021",Women's Apparel,Midwest,Foot Locker,Online,Kansas,37,27,7
"January 18, 2021",Women's Apparel,Midwest,Foot Locker,Online,Michigan,29,36,12
"December 15, 2021",Women's Apparel,Midwest,Foot Locker,Online,Michigan,59,96,16
"October 28, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,34,22,7
"November 3, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,38,18,5
"November 27, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,54,53,10
"October 22, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,32,21,7
"November 21, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,53,43,8
"December 9, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,39,20,5
"December 3, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,46,40,9
"December 27, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,54,42,8
"November 15, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,58,30,5
"November 9, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,36,19,5
"December 15, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,49,29,6
"December 21, 2020",Women's Apparel,Midwest,Foot Locker,Online,Minnesota,59,36,6
"May 19, 2021",Women's Apparel,Midwest,Foot Locker,Online,Missouri,45,47,11
"April 18, 2021",Women's Apparel,Midwest,Foot Locker,Online,Missouri,28,29,11
"July 17, 2021",Women's Apparel,Midwest,Foot Locker,Online,Missouri,41,66,16
"February 18, 2021",Women's Apparel,Midwest,Foot Locker,Online,Missouri,28,34,12
"November 18, 2021",Women's Apparel,Midwest,Foot Locker,Online,Missouri,48,52,11
"September 19, 2021",Women's Apparel,Midwest,Foot Locker,Online,Missouri,28,27,10
"October 18, 2021",Women's Apparel,Midwest,Foot Locker,Online,Missouri,38,33,9
"March 17, 2021",Women's Apparel,Midwest,Foot Locker,Online,Missouri,34,35,10
"August 18, 2021",Women's Apparel,Midwest,Foot Locker,Online,Missouri,36,46,13
"June 18, 2021",Women's Apparel,Midwest,Foot Locker,Online,Missouri,42,60,14
"July 7, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,44,30,7
"May 26, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,32,22,7
"June 7, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,37,14,4
"June 1, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,32,19,6
"June 13, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,34,13,4
"July 13, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,34,13,4
"June 25, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,49,42,9
"June 19, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,51,21,4
"July 25, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,53,31,6
"July 31, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,54,35,7
"July 19, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,44,17,4
"July 1, 2021",Women's Apparel,Midwest,Foot Locker,Online,Nebraska,49,45,9
"November 9, 2021",Women's Apparel,Midwest,Foot Locker,Online,North Dakota,60,39,7
"January 6, 2021",Women's Apparel,Midwest,Foot Locker,Online,North Dakota,28,21,8
"October 9, 2021",Women's Apparel,Midwest,Foot Locker,Online,North Dakota,53,39,7
"December 8, 2021",Women's Apparel,Midwest,Foot Locker,Online,North Dakota,63,49,8
"February 12, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,35,963,28
"March 11, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,40,900,23
"April 12, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,50,"1,125",23
"September 13, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,50,"1,125",23
"June 12, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,55,"1,788",33
"August 12, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,55,"1,925",35
"July 11, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,55,"2,063",38
"May 13, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,60,"1,500",25
"September 13, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,46,30,7
"August 12, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,53,47,9
"May 13, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,58,39,7
"March 11, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,37,22,6
"April 12, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,48,29,6
"June 12, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,50,47,9
"July 11, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,53,50,9
"February 12, 2021",Women's Apparel,Midwest,Foot Locker,Online,South Dakota,32,26,8
"July 15, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,37,23,6
"June 21, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,44,9,2
"July 27, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,47,16,3
"July 21, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,36,16,4
"July 3, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,38,18,5
"June 9, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,39,11,3
"June 15, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,41,8,2
"August 2, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,46,24,5
"June 27, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,48,13,3
"August 8, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,49,26,5
"July 9, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Illinois,39,20,5
"July 5, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Iowa,37,17,5
"August 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Iowa,37,20,5
"March 5, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Iowa,14,4,3
"October 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Iowa,34,11,3
"June 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Iowa,24,11,4
"February 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Iowa,25,6,2
"May 7, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Iowa,33,11,3
"April 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Iowa,15,4,3
"September 7, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Iowa,23,9,4
"January 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Kansas,35,438,13
"January 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Kansas,34,12,4
"December 15, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Michigan,48,66,14
"January 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Michigan,24,18,8
"December 7, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,24,7,3
"December 13, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,32,7,2
"October 26, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,27,5,2
"November 19, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,32,14,5
"November 25, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,38,19,5
"December 1, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,33,16,5
"November 13, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,36,5,1
"December 19, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,38,17,5
"December 25, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,44,22,5
"November 1, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,32,2,1
"November 7, 2020",Women's Athletic Footwear,Midwest,Foot Locker,Online,Minnesota,32,2,1
"October 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Missouri,23,14,6
"June 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Missouri,23,21,9
"March 17, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Missouri,28,15,5
"April 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Missouri,23,12,5
"November 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Missouri,23,20,9
"February 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Missouri,24,17,7
"September 19, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Missouri,14,12,8
"July 17, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Missouri,29,29,10
"August 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Missouri,24,22,9
"May 19, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Missouri,29,19,7
"May 30, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,29,4,1
"July 5, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,29,11,4
"July 11, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,19,4,2
"June 29, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,33,15,5
"June 11, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,27,0,0
"July 17, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,29,2,1
"June 17, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,34,2,1
"June 23, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,27,11,4
"July 23, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,27,10,4
"June 5, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,33,0,0
"July 29, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,Nebraska,38,14,4
"December 8, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,North Dakota,47,25,5
"November 9, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,North Dakota,39,18,5
"January 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,North Dakota,24,6,3
"March 11, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,35,263,8
"April 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,35,263,8
"February 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,35,350,10
"September 13, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,35,525,15
"June 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,35,613,18
"July 11, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,40,700,18
"August 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,40,800,20
"May 13, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,45,450,10
"October 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,45,563,13
"September 13, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,34,13,4
"April 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,34,7,2
"July 11, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,38,17,4
"August 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,38,22,6
"March 11, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,33,8,2
"February 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,33,8,3
"June 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,32,16,5
"May 13, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,43,11,3
"October 12, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Online,South Dakota,43,15,4
"July 8, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,36,23,7
"June 14, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,37,25,7
"July 2, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,39,21,5
"July 26, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,48,19,4
"June 8, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,32,20,6
"June 26, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,49,22,4
"July 20, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,36,22,6
"August 1, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,48,24,5
"June 20, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,36,15,4
"July 14, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,38,29,8
"August 7, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Illinois,46,35,8
"March 5, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Iowa,9,6,7
"September 7, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Iowa,24,12,5
"May 7, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Iowa,33,18,5
"October 6, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Iowa,34,13,4
"August 6, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Iowa,39,24,6
"April 6, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Iowa,10,5,5
"July 5, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Iowa,36,24,7
"June 6, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Iowa,23,12,5
"February 12, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Kansas,30,675,23
"January 12, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Kansas,30,825,28
"February 12, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Kansas,29,17,6
"January 12, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Kansas,27,22,8
"February 18, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Michigan,19,21,11
"January 18, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Michigan,19,23,12
"December 15, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Michigan,48,81,17
"December 6, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,24,10,4
"December 18, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,36,14,4
"November 30, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,37,25,7
"December 24, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,44,25,6
"October 25, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,25,14,6
"December 12, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,32,8,3
"November 24, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,36,23,6
"November 6, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,29,8,3
"November 12, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,37,14,4
"October 31, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,29,15,5
"November 18, 2020",Women's Street Footwear,Midwest,Foot Locker,Online,Minnesota,33,16,5
"March 17, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Missouri,23,22,10
"May 19, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Missouri,29,25,9
"July 17, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Missouri,29,37,13
"August 18, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Missouri,32,38,12
"October 18, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Missouri,23,17,7
"September 19, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Missouri,14,11,8
"April 18, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Missouri,18,15,8
"November 18, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Missouri,23,18,8
"June 18, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Missouri,23,26,11
"June 10, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Nebraska,23,5,2
"June 22, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Nebraska,27,12,5
"June 28, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Nebraska,34,21,6
"July 22, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Nebraska,29,7,3
"July 10, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Nebraska,18,5,3
"June 16, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Nebraska,32,10,3
"July 4, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Nebraska,36,19,5
"July 28, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Nebraska,39,23,6
"May 29, 2021",Women's Street Footwear,Midwest,Foot Locker,Online,Nebraska,23,11,5
